Country/Area;Date;Visitor
Eritrea;11.2022;4 
Eritrea;12.2022;3 
Eritrea;01.2023;0 
Eritrea;02.2023;1 
Eritrea;03.2023;0 
Eritrea;04.2023;2 
Eritrea;05.2023;1 
Eritrea;06.2023;4 
Eritrea;07.2023;0 
Eritrea;08.2023;0 
Eritrea;09.2023;0 
Eritrea;10.2023;0 
Eritrea;11.2023;0 
Eritrea;12.2023;0 
Estonia;01.2017;385 
Estonia;02.2017;192 
Estonia;03.2017;322 
Estonia;04.2017;376 
Estonia;05.2017;308 
Estonia;06.2017;230 
Estonia;07.2017;148 
Estonia;08.2017;142 
Estonia;09.2017;185 
Estonia;10.2017;421 
Estonia;11.2017;271 
Estonia;12.2017;189 
Estonia;01.2018;171 
Estonia;02.2018;175 
Estonia;03.2018;281 
Estonia;04.2018;651 
Estonia;05.2018;296 
Estonia;06.2018;217 
Estonia;07.2018;160 
Estonia;08.2018;235 
Estonia;09.2018;257 
Estonia;10.2018;376 
Estonia;11.2018;256 
Estonia;12.2018;151 
Estonia;01.2019;157 
Estonia;02.2019;148 
Estonia;03.2019;371 
Estonia;04.2019;651 
Estonia;05.2019;276 
Estonia;06.2019;220 
Estonia;07.2019;217 
Estonia;08.2019;232 
Estonia;09.2019;220 
Estonia;10.2019;402 
Estonia;11.2019;291 
Estonia;12.2019;194 
Estonia;01.2020;215 
Estonia;02.2020;270 
Estonia;03.2020;77 
Estonia;04.2020;0 
Estonia;05.2020;0 
Estonia;06.2020;0 
Estonia;07.2020;0 
Estonia;08.2020;3 
Estonia;09.2020;6 
Estonia;10.2020;8 
Estonia;11.2020;1 
Estonia;12.2020;4 
Estonia;01.2021;5 
Estonia;02.2021;0 
Estonia;03.2021;2 
Estonia;04.2021;2 
Estonia;05.2021;3 
Estonia;06.2021;0 
Estonia;07.2021;151 
Estonia;08.2021;28 
Estonia;09.2021;7 
Estonia;10.2021;20 
Estonia;11.2021;5 
Estonia;12.2021;1 
Estonia;01.2022;7 
Estonia;02.2022;5 
Estonia;03.2022;9 
Estonia;04.2022;23 
Estonia;05.2022;21 
Estonia;06.2022;36 
Estonia;07.2022;18 
Estonia;08.2022;32 
Estonia;09.2022;56 
Estonia;10.2022;218 
Estonia;11.2022;212 
Estonia;12.2022;116 
Estonia;01.2023;126 
Estonia;02.2023;182 
Estonia;03.2023;404 
Estonia;04.2023;529 
Estonia;05.2023;382 
Estonia;06.2023;197 
Estonia;07.2023;0 
Estonia;08.2023;0 
Estonia;09.2023;0 
Estonia;10.2023;0 
Estonia;11.2023;0 
Estonia;12.2023;0 
Eswatini;01.2017;3 
Eswatini;02.2017;2 
Eswatini;03.2017;1 
Eswatini;04.2017;5 
Eswatini;05.2017;5 
Eswatini;06.2017;6 
Eswatini;07.2017;1 
Eswatini;08.2017;14 
Eswatini;09.2017;10 
Eswatini;10.2017;3 
Eswatini;11.2017;21 
Eswatini;12.2017;5 
Eswatini;01.2018;5 
Eswatini;02.2018;5 
Eswatini;03.2018;1 
Eswatini;04.2018;5 
Eswatini;05.2018;0 
Eswatini;06.2018;3 
Eswatini;07.2018;3 
Eswatini;08.2018;11 
Eswatini;09.2018;10 
Eswatini;10.2018;2 
Eswatini;11.2018;6 
Eswatini;12.2018;3 
Eswatini;01.2019;4 
Eswatini;02.2019;0 
Eswatini;03.2019;4 
Eswatini;04.2019;3 
Eswatini;05.2019;2 
Eswatini;06.2019;11 
Eswatini;07.2019;6 
Eswatini;08.2019;34 
Eswatini;09.2019;6 
Eswatini;10.2019;78 
Eswatini;11.2019;3 
Eswatini;12.2019;3 
Eswatini;01.2020;5 
Eswatini;02.2020;4 
Eswatini;03.2020;0 
Eswatini;04.2020;0 
Eswatini;05.2020;0 
Eswatini;06.2020;0 
Eswatini;07.2020;0 
Eswatini;08.2020;0 
Eswatini;09.2020;0 
Eswatini;10.2020;0 
Eswatini;11.2020;0 
Eswatini;12.2020;0 
Eswatini;01.2021;0 
Eswatini;02.2021;0 
Eswatini;03.2021;0 
Eswatini;04.2021;0 
Eswatini;05.2021;0 
Eswatini;06.2021;1 
Eswatini;07.2021;12 
Eswatini;08.2021;0 
Eswatini;09.2021;0 
Eswatini;10.2021;0 
Eswatini;11.2021;0 
Eswatini;12.2021;0 
Eswatini;01.2022;0 
Eswatini;02.2022;0 
Eswatini;03.2022;0 
Eswatini;04.2022;3 
Eswatini;05.2022;0 
Eswatini;06.2022;0 
Eswatini;07.2022;2 
Eswatini;08.2022;0 
Eswatini;09.2022;13 
Eswatini;10.2022;3 
Eswatini;11.2022;2 
Eswatini;12.2022;1 
Eswatini;01.2023;3 
Eswatini;02.2023;4 
Eswatini;03.2023;4 
Eswatini;04.2023;7 
Eswatini;05.2023;7 
Eswatini;06.2023;3 
Eswatini;07.2023;0 
Eswatini;08.2023;0 
Eswatini;09.2023;0 
Eswatini;10.2023;0 
Eswatini;11.2023;0 
Eswatini;12.2023;0 
Ethiopia;01.2017;37 
Ethiopia;02.2017;51 
Ethiopia;03.2017;51 
Ethiopia;04.2017;78 
Ethiopia;05.2017;69 
Ethiopia;06.2017;71 
Ethiopia;07.2017;65 
Ethiopia;08.2017;60 
Ethiopia;09.2017;137 
Ethiopia;10.2017;75 
Ethiopia;11.2017;66 
Ethiopia;12.2017;41 
Ethiopia;01.2018;55 
Ethiopia;02.2018;50 
Ethiopia;03.2018;60 
Ethiopia;04.2018;44 
Ethiopia;05.2018;62 
Ethiopia;06.2018;50 
Ethiopia;07.2018;46 
Ethiopia;08.2018;55 
Ethiopia;09.2018;109 
Ethiopia;10.2018;87 
Ethiopia;11.2018;57 
Ethiopia;12.2018;56 
Ethiopia;01.2019;48 
Ethiopia;02.2019;46 
Ethiopia;03.2019;60 
Ethiopia;04.2019;49 
Ethiopia;05.2019;61 
Ethiopia;06.2019;61 
Ethiopia;07.2019;75 
Ethiopia;08.2019;215 
Ethiopia;09.2019;173 
Ethiopia;10.2019;76 
Ethiopia;11.2019;77 
Ethiopia;12.2019;56 
Ethiopia;01.2020;43 
Ethiopia;02.2020;62 
Ethiopia;03.2020;25 
Ethiopia;04.2020;1 
Ethiopia;05.2020;0 
Ethiopia;06.2020;0 
Ethiopia;07.2020;0 
Ethiopia;08.2020;1 
Ethiopia;09.2020;4 
Ethiopia;10.2020;16 
Ethiopia;11.2020;25 
Ethiopia;12.2020;6 
Ethiopia;01.2021;3 
Ethiopia;02.2021;2 
Ethiopia;03.2021;3 
Ethiopia;04.2021;2 
Ethiopia;05.2021;6 
Ethiopia;06.2021;14 
Ethiopia;07.2021;79 
Ethiopia;08.2021;40 
Ethiopia;09.2021;2 
Ethiopia;10.2021;14 
Ethiopia;11.2021;16 
Ethiopia;12.2021;11 
Ethiopia;01.2022;10 
Ethiopia;02.2022;17 
Ethiopia;03.2022;12 
Ethiopia;04.2022;13 
Ethiopia;05.2022;31 
Ethiopia;06.2022;14 
Ethiopia;07.2022;17 
Ethiopia;08.2022;23 
Ethiopia;09.2022;51 
Ethiopia;10.2022;111 
Ethiopia;11.2022;33 
Ethiopia;12.2022;75 
Ethiopia;01.2023;50 
Ethiopia;02.2023;75 
Ethiopia;03.2023;70 
Ethiopia;04.2023;59 
Ethiopia;05.2023;69 
Ethiopia;06.2023;88 
Ethiopia;07.2023;0 
Ethiopia;08.2023;0 
Ethiopia;09.2023;0 
Ethiopia;10.2023;0 
Ethiopia;11.2023;0 
Ethiopia;12.2023;0 
Fiji;01.2017;89 
Fiji;02.2017;58 
Fiji;03.2017;86 
Fiji;04.2017;115 
Fiji;05.2017;81 
Fiji;06.2017;73 
Fiji;07.2017;73 
Fiji;08.2017;122 
Fiji;09.2017;95 
Fiji;10.2017;84 
Fiji;11.2017;107 
Fiji;12.2017;99 
Fiji;01.2018;94 
Fiji;02.2018;73 
Fiji;03.2018;85 
Fiji;04.2018;128 
Fiji;05.2018;83 
Fiji;06.2018;78 
Fiji;07.2018;226 
Fiji;08.2018;231 
Fiji;09.2018;123 
Fiji;10.2018;112 
Fiji;11.2018;155 
Fiji;12.2018;132 
Fiji;01.2019;127 
Fiji;02.2019;71 
Fiji;03.2019;142 
Fiji;04.2019;132 
Fiji;05.2019;144 
Fiji;06.2019;160 
Fiji;07.2019;138 
Fiji;08.2019;118 
Fiji;09.2019;357 
Fiji;10.2019;311 
Fiji;11.2019;162 
Fiji;12.2019;176 
Fiji;01.2020;132 
Fiji;02.2020;83 
Fiji;03.2020;52 
Fiji;04.2020;3 
Fiji;05.2020;0 
Fiji;06.2020;0 
Fiji;07.2020;1 
Fiji;08.2020;1 
Fiji;09.2020;1 
Fiji;10.2020;11 
Fiji;11.2020;10 
Fiji;12.2020;5 
Fiji;01.2021;1 
Fiji;02.2021;2 
Fiji;03.2021;3 
Fiji;04.2021;2 
Fiji;05.2021;1 
Fiji;06.2021;4 
Fiji;07.2021;67 
Fiji;08.2021;10 
Fiji;09.2021;2 
Fiji;10.2021;6 
Fiji;11.2021;4 
Fiji;12.2021;5 
Fiji;01.2022;5 
Fiji;02.2022;6 
Fiji;03.2022;25 
Fiji;04.2022;25 
Fiji;05.2022;13 
Fiji;06.2022;29 
Fiji;07.2022;15 
Fiji;08.2022;47 
Fiji;09.2022;34 
Fiji;10.2022;73 
Fiji;11.2022;73 
Fiji;12.2022;31 
Fiji;01.2023;130 
Fiji;02.2023;56 
Fiji;03.2023;59 
Fiji;04.2023;130 
Fiji;05.2023;109 
Fiji;06.2023;93 
Fiji;07.2023;0 
Fiji;08.2023;0 
Fiji;09.2023;0 
Fiji;10.2023;0 
Fiji;11.2023;0 
Fiji;12.2023;0 
Finland;01.2017;1937 
Finland;02.2017;1929 
Finland;03.2017;2835 
Finland;04.2017;2766 
Finland;05.2017;2401 
Finland;06.2017;2212 
Finland;07.2017;1695 
Finland;08.2017;1192 
Finland;09.2017;1737 
Finland;10.2017;2605 
Finland;11.2017;1998 
Finland;12.2017;2003 
Finland;01.2018;1864 
Finland;02.2018;1783 
Finland;03.2018;2662 
Finland;04.2018;2868 
Finland;05.2018;2553 
Finland;06.2018;2679 
Finland;07.2018;2058 
Finland;08.2018;1398 
Finland;09.2018;1976 
Finland;10.2018;3211 
Finland;11.2018;2091 
Finland;12.2018;1973 
Finland;01.2019;1875 
Finland;02.2019;2213 
Finland;03.2019;2729 
Finland;04.2019;2604 
Finland;05.2019;3102 
Finland;06.2019;3054 
Finland;07.2019;2108 
Finland;08.2019;1580 
Finland;09.2019;1931 
Finland;10.2019;3309 
Finland;11.2019;2336 
Finland;12.2019;2596 
Finland;01.2020;1918 
Finland;02.2020;1979 
Finland;03.2020;789 
Finland;04.2020;0 
Finland;05.2020;0 
Finland;06.2020;1 
Finland;07.2020;8 
Finland;08.2020;20 
Finland;09.2020;22 
Finland;10.2020;55 
Finland;11.2020;38 
Finland;12.2020;29 
Finland;01.2021;49 
Finland;02.2021;4 
Finland;03.2021;8 
Finland;04.2021;10 
Finland;05.2021;14 
Finland;06.2021;31 
Finland;07.2021;381 
Finland;08.2021;118 
Finland;09.2021;24 
Finland;10.2021;65 
Finland;11.2021;23 
Finland;12.2021;9 
Finland;01.2022;42 
Finland;02.2022;11 
Finland;03.2022;70 
Finland;04.2022;147 
Finland;05.2022;241 
Finland;06.2022;235 
Finland;07.2022;188 
Finland;08.2022;296 
Finland;09.2022;544 
Finland;10.2022;885 
Finland;11.2022;992 
Finland;12.2022;957 
Finland;01.2023;900 
Finland;02.2023;1176 
Finland;03.2023;2003 
Finland;04.2023;1924 
Finland;05.2023;1996 
Finland;06.2023;2222 
Finland;07.2023;0 
Finland;08.2023;0 
Finland;09.2023;0 
Finland;10.2023;0 
Finland;11.2023;0 
Finland;12.2023;0 
France;01.2017;14374 
France;02.2017;13807 
France;03.2017;23656 
France;04.2017;37405 
France;05.2017;24951 
France;06.2017;16071 
France;07.2017;29096 
France;08.2017;24629 
France;09.2017;18283 
France;10.2017;30173 
France;11.2017;19125 
France;12.2017;17035 
France;01.2018;14602 
France;02.2018;16252 
France;03.2018;25332 
France;04.2018;44047 
France;05.2018;29583 
France;06.2018;19381 
France;07.2018;33255 
France;08.2018;28195 
France;09.2018;20143 
France;10.2018;34320 
France;11.2018;22058 
France;12.2018;17728 
France;01.2019;15320 
France;02.2019;17397 
France;03.2019;29408 
France;04.2019;46005 
France;05.2019;30863 
France;06.2019;21317 
France;07.2019;34634 
France;08.2019;30851 
France;09.2019;26530 
France;10.2019;39457 
France;11.2019;24290 
France;12.2019;20261 
France;01.2020;16481 
France;02.2020;17123 
France;03.2020;7665 
France;04.2020;12 
France;05.2020;16 
France;06.2020;16 
France;07.2020;76 
France;08.2020;226 
France;09.2020;116 
France;10.2020;449 
France;11.2020;473 
France;12.2020;449 
France;01.2021;554 
France;02.2021;79 
France;03.2021;87 
France;04.2021;123 
France;05.2021;209 
France;06.2021;195 
France;07.2021;2515 
France;08.2021;1802 
France;09.2021;484 
France;10.2021;423 
France;11.2021;349 
France;12.2021;204 
France;01.2022;676 
France;02.2022;140 
France;03.2022;835 
France;04.2022;1735 
France;05.2022;2008 
France;06.2022;2351 
France;07.2022;3561 
France;08.2022;3512 
France;09.2022;5310 
France;10.2022;11074 
France;11.2022;10810 
France;12.2022;10770 
France;01.2023;9771 
France;02.2023;12251 
France;03.2023;21223 
France;04.2023;34421 
France;05.2023;26754 
France;06.2023;17714 
France;07.2023;0 
France;08.2023;0 
France;09.2023;0 
France;10.2023;0 
France;11.2023;0 
France;12.2023;0 
Gabon;01.2017;9 
Gabon;02.2017;3 
Gabon;03.2017;10 
Gabon;04.2017;8 
Gabon;05.2017;6 
Gabon;06.2017;7 
Gabon;07.2017;8 
Gabon;08.2017;11 
Gabon;09.2017;17 
Gabon;10.2017;17 
Gabon;11.2017;4 
Gabon;12.2017;6 
Gabon;01.2018;8 
Gabon;02.2018;8 
Gabon;03.2018;4 
Gabon;04.2018;7 
Gabon;05.2018;2 
Gabon;06.2018;3 
Gabon;07.2018;10 
Gabon;08.2018;18 
Gabon;09.2018;9 
Gabon;10.2018;15 
Gabon;11.2018;15 
Gabon;12.2018;7 
Gabon;01.2019;2 
Gabon;02.2019;1 
Gabon;03.2019;8 
Gabon;04.2019;12 
Gabon;05.2019;12 
Gabon;06.2019;8 
Gabon;07.2019;8 
Gabon;08.2019;48 
Gabon;09.2019;12 
Gabon;10.2019;17 
Gabon;11.2019;9 
Gabon;12.2019;6 
Gabon;01.2020;9 
Gabon;02.2020;4 
Gabon;03.2020;1 
Gabon;04.2020;0 
Gabon;05.2020;0 
Gabon;06.2020;0 
Gabon;07.2020;0 
Gabon;08.2020;0 
Gabon;09.2020;0 
Gabon;10.2020;1 
Gabon;11.2020;0 
Gabon;12.2020;2 
Gabon;01.2021;1 
Gabon;02.2021;0 
Gabon;03.2021;0 
Gabon;04.2021;0 
Gabon;05.2021;0 
Gabon;06.2021;0 
Gabon;07.2021;20 
Gabon;08.2021;6 
Gabon;09.2021;2 
Gabon;10.2021;0 
Gabon;11.2021;1 
Gabon;12.2021;0 
Gabon;01.2022;3 
Gabon;02.2022;0 
Gabon;03.2022;0 
Gabon;04.2022;2 
Gabon;05.2022;2 
Gabon;06.2022;2 
Gabon;07.2022;1 
Gabon;08.2022;8 
Gabon;09.2022;15 
Gabon;10.2022;4 
Gabon;11.2022;26 
Gabon;12.2022;2 
Gabon;01.2023;4 
Gabon;02.2023;3 
Gabon;03.2023;6 
Gabon;04.2023;2 
Gabon;05.2023;8 
Gabon;06.2023;7 
Gabon;07.2023;0 
Gabon;08.2023;0 
Gabon;09.2023;0 
Gabon;10.2023;0 
Gabon;11.2023;0 
Gabon;12.2023;0 
Gambia;01.2017;6 
Gambia;02.2017;5 
Gambia;03.2017;9 
Gambia;04.2017;7 
Gambia;05.2017;4 
Gambia;06.2017;4 
Gambia;07.2017;7 
Gambia;08.2017;4 
Gambia;09.2017;6 
Gambia;10.2017;4 
Gambia;11.2017;6 
Gambia;12.2017;2 
Gambia;01.2018;5 
Gambia;02.2018;5 
Gambia;03.2018;6 
Gambia;04.2018;4 
Gambia;05.2018;5 
Gambia;06.2018;6 
Gambia;07.2018;4 
Gambia;08.2018;12 
Gambia;09.2018;8 
Gambia;10.2018;8 
Gambia;11.2018;6 
Gambia;12.2018;8 
Gambia;01.2019;3 
Gambia;02.2019;6 
Gambia;03.2019;5 
Gambia;04.2019;7 
Gambia;05.2019;6 
Gambia;06.2019;9 
Gambia;07.2019;9 
Gambia;08.2019;31 
Gambia;09.2019;14 
Gambia;10.2019;8 
Gambia;11.2019;8 
Gambia;12.2019;10 
Gambia;01.2020;4 
Gambia;02.2020;7 
Gambia;03.2020;2 
Gambia;04.2020;0 
Gambia;05.2020;0 
Gambia;06.2020;0 
Gambia;07.2020;0 
Gambia;08.2020;0 
Gambia;09.2020;0 
Gambia;10.2020;1 
Gambia;11.2020;0 
Gambia;12.2020;0 
Gambia;01.2021;3 
Gambia;02.2021;0 
Gambia;03.2021;1 
Gambia;04.2021;0 
Gambia;05.2021;0 
Gambia;06.2021;3 
Gambia;07.2021;11 
Gambia;08.2021;12 
Gambia;09.2021;0 
Gambia;10.2021;2 
Gambia;11.2021;6 
Gambia;12.2021;2 
Gambia;01.2022;0 
Gambia;02.2022;1 
Gambia;03.2022;2 
Gambia;04.2022;4 
Gambia;05.2022;6 
Gambia;06.2022;1 
Gambia;07.2022;2 
Gambia;08.2022;2 
Gambia;09.2022;7 
Gambia;10.2022;5 
Gambia;11.2022;18 
Gambia;12.2022;12 
Gambia;01.2023;9 
Gambia;02.2023;10 
Gambia;03.2023;9 
Gambia;04.2023;18 
Gambia;05.2023;12 
Gambia;06.2023;5 
Gambia;07.2023;0 
Gambia;08.2023;0 
Gambia;09.2023;0 
Gambia;10.2023;0 
Gambia;11.2023;0 
Gambia;12.2023;0 
Georgia;01.2017;18 
Georgia;02.2017;25 
Georgia;03.2017;94 
Georgia;04.2017;52 
Georgia;05.2017;58 
Georgia;06.2017;71 
Georgia;07.2017;61 
Georgia;08.2017;40 
Georgia;09.2017;86 
Georgia;10.2017;53 
Georgia;11.2017;47 
Georgia;12.2017;28 
Georgia;01.2018;39 
Georgia;02.2018;52 
Georgia;03.2018;53 
Georgia;04.2018;75 
Georgia;05.2018;48 
Georgia;06.2018;86 
Georgia;07.2018;75 
Georgia;08.2018;44 
Georgia;09.2018;77 
Georgia;10.2018;172 
Georgia;11.2018;89 
Georgia;12.2018;29 
Georgia;01.2019;56 
Georgia;02.2019;45 
Georgia;03.2019;245 
Georgia;04.2019;113 
Georgia;05.2019;78 
Georgia;06.2019;47 
Georgia;07.2019;73 
Georgia;08.2019;84 
Georgia;09.2019;543 
Georgia;10.2019;205 
Georgia;11.2019;111 
Georgia;12.2019;40 
Georgia;01.2020;50 
Georgia;02.2020;26 
Georgia;03.2020;14 
Georgia;04.2020;0 
Georgia;05.2020;0 
Georgia;06.2020;0 
Georgia;07.2020;3 
Georgia;08.2020;0 
Georgia;09.2020;0 
Georgia;10.2020;5 
Georgia;11.2020;5 
Georgia;12.2020;2 
Georgia;01.2021;9 
Georgia;02.2021;1 
Georgia;03.2021;3 
Georgia;04.2021;5 
Georgia;05.2021;1 
Georgia;06.2021;4 
Georgia;07.2021;100 
Georgia;08.2021;43 
Georgia;09.2021;8 
Georgia;10.2021;7 
Georgia;11.2021;5 
Georgia;12.2021;1 
Georgia;01.2022;6 
Georgia;02.2022;0 
Georgia;03.2022;10 
Georgia;04.2022;14 
Georgia;05.2022;9 
Georgia;06.2022;7 
Georgia;07.2022;15 
Georgia;08.2022;20 
Georgia;09.2022;40 
Georgia;10.2022;37 
Georgia;11.2022;51 
Georgia;12.2022;27 
Georgia;01.2023;42 
Georgia;02.2023;57 
Georgia;03.2023;118 
Georgia;04.2023;79 
Georgia;05.2023;111 
Georgia;06.2023;55 
Georgia;07.2023;0 
Georgia;08.2023;0 
Georgia;09.2023;0 
Georgia;10.2023;0 
Georgia;11.2023;0 
Georgia;12.2023;0 
Germany;01.2017;10256 
Germany;02.2017;11777 
Germany;03.2017;22422 
Germany;04.2017;23415 
Germany;05.2017;17370 
Germany;06.2017;12799 
Germany;07.2017;15496 
Germany;08.2017;14268 
Germany;09.2017;18316 
Germany;10.2017;22081 
Germany;11.2017;15911 
Germany;12.2017;11495 
Germany;01.2018;11066 
Germany;02.2018;13204 
Germany;03.2018;24923 
Germany;04.2018;22112 
Germany;05.2018;20364 
Germany;06.2018;14421 
Germany;07.2018;17160 
Germany;08.2018;16206 
Germany;09.2018;20006 
Germany;10.2018;24864 
Germany;11.2018;18544 
Germany;12.2018;12466 
Germany;01.2019;11358 
Germany;02.2019;13384 
Germany;03.2019;28659 
Germany;04.2019;27829 
Germany;05.2019;21552 
Germany;06.2019;15697 
Germany;07.2019;18593 
Germany;08.2019;17264 
Germany;09.2019;22768 
Germany;10.2019;26276 
Germany;11.2019;19525 
Germany;12.2019;13639 
Germany;01.2020;11189 
Germany;02.2020;10937 
Germany;03.2020;6472 
Germany;04.2020;9 
Germany;05.2020;4 
Germany;06.2020;14 
Germany;07.2020;47 
Germany;08.2020;112 
Germany;09.2020;93 
Germany;10.2020;269 
Germany;11.2020;343 
Germany;12.2020;296 
Germany;01.2021;351 
Germany;02.2021;52 
Germany;03.2021;79 
Germany;04.2021;139 
Germany;05.2021;217 
Germany;06.2021;183 
Germany;07.2021;2175 
Germany;08.2021;960 
Germany;09.2021;319 
Germany;10.2021;352 
Germany;11.2021;273 
Germany;12.2021;97 
Germany;01.2022;335 
Germany;02.2022;81 
Germany;03.2022;714 
Germany;04.2022;1649 
Germany;05.2022;2241 
Germany;06.2022;2089 
Germany;07.2022;3520 
Germany;08.2022;3458 
Germany;09.2022;5300 
Germany;10.2022;8943 
Germany;11.2022;9673 
Germany;12.2022;7745 
Germany;01.2023;7380 
Germany;02.2023;9302 
Germany;03.2023;25898 
Germany;04.2023;27362 
Germany;05.2023;23118 
Germany;06.2023;13655 
Germany;07.2023;0 
Germany;08.2023;0 
Germany;09.2023;0 
Germany;10.2023;0 
Germany;11.2023;0 
Germany;12.2023;0 
Ghana;01.2017;89 
Ghana;02.2017;68 
Ghana;03.2017;96 
Ghana;04.2017;76 
Ghana;05.2017;92 
Ghana;06.2017;75 
Ghana;07.2017;131 
Ghana;08.2017;149 
Ghana;09.2017;113 
Ghana;10.2017;120 
Ghana;11.2017;73 
Ghana;12.2017;93 
Ghana;01.2018;108 
Ghana;02.2018;74 
Ghana;03.2018;131 
Ghana;04.2018;150 
Ghana;05.2018;110 
Ghana;06.2018;112 
Ghana;07.2018;90 
Ghana;08.2018;192 
Ghana;09.2018;107 
Ghana;10.2018;174 
Ghana;11.2018;106 
Ghana;12.2018;131 
Ghana;01.2019;111 
Ghana;02.2019;91 
Ghana;03.2019;92 
Ghana;04.2019;99 
Ghana;05.2019;73 
Ghana;06.2019;79 
Ghana;07.2019;118 
Ghana;08.2019;334 
Ghana;09.2019;129 
Ghana;10.2019;171 
Ghana;11.2019;143 
Ghana;12.2019;127 
Ghana;01.2020;116 
Ghana;02.2020;81 
Ghana;03.2020;45 
Ghana;04.2020;0 
Ghana;05.2020;0 
Ghana;06.2020;0 
Ghana;07.2020;1 
Ghana;08.2020;5 
Ghana;09.2020;3 
Ghana;10.2020;26 
Ghana;11.2020;31 
Ghana;12.2020;28 
Ghana;01.2021;11 
Ghana;02.2021;12 
Ghana;03.2021;8 
Ghana;04.2021;6 
Ghana;05.2021;9 
Ghana;06.2021;48 
Ghana;07.2021;39 
Ghana;08.2021;39 
Ghana;09.2021;9 
Ghana;10.2021;28 
Ghana;11.2021;23 
Ghana;12.2021;6 
Ghana;01.2022;16 
Ghana;02.2022;19 
Ghana;03.2022;30 
Ghana;04.2022;44 
Ghana;05.2022;36 
Ghana;06.2022;70 
Ghana;07.2022;29 
Ghana;08.2022;50 
Ghana;09.2022;75 
Ghana;10.2022;104 
Ghana;11.2022;87 
Ghana;12.2022;82 
Ghana;01.2023;70 
Ghana;02.2023;85 
Ghana;03.2023;101 
Ghana;04.2023;79 
Ghana;05.2023;92 
Ghana;06.2023;125 
Ghana;07.2023;0 
Ghana;08.2023;0 
Ghana;09.2023;0 
Ghana;10.2023;0 
Ghana;11.2023;0 
Ghana;12.2023;0 
Greece;01.2017;415 
Greece;02.2017;419 
Greece;03.2017;612 
Greece;04.2017;903 
Greece;05.2017;583 
Greece;06.2017;432 
Greece;07.2017;522 
Greece;08.2017;529 
Greece;09.2017;549 
Greece;10.2017;674 
Greece;11.2017;581 
Greece;12.2017;484 
Greece;01.2018;479 
Greece;02.2018;430 
Greece;03.2018;964 
Greece;04.2018;1064 
Greece;05.2018;672 
Greece;06.2018;524 
Greece;07.2018;613 
Greece;08.2018;620 
Greece;09.2018;603 
Greece;10.2018;820 
Greece;11.2018;640 
Greece;12.2018;539 
Greece;01.2019;489 
Greece;02.2019;528 
Greece;03.2019;1138 
Greece;04.2019;1245 
Greece;05.2019;818 
Greece;06.2019;626 
Greece;07.2019;754 
Greece;08.2019;774 
Greece;09.2019;699 
Greece;10.2019;893 
Greece;11.2019;949 
Greece;12.2019;581 
Greece;01.2020;522 
Greece;02.2020;384 
Greece;03.2020;134 
Greece;04.2020;1 
Greece;05.2020;2 
Greece;06.2020;1 
Greece;07.2020;2 
Greece;08.2020;10 
Greece;09.2020;6 
Greece;10.2020;11 
Greece;11.2020;13 
Greece;12.2020;5 
Greece;01.2021;13 
Greece;02.2021;6 
Greece;03.2021;27 
Greece;04.2021;21 
Greece;05.2021;35 
Greece;06.2021;42 
Greece;07.2021;376 
Greece;08.2021;169 
Greece;09.2021;12 
Greece;10.2021;28 
Greece;11.2021;7 
Greece;12.2021;8 
Greece;01.2022;21 
Greece;02.2022;2 
Greece;03.2022;24 
Greece;04.2022;53 
Greece;05.2022;72 
Greece;06.2022;81 
Greece;07.2022;131 
Greece;08.2022;134 
Greece;09.2022;134 
Greece;10.2022;402 
Greece;11.2022;456 
Greece;12.2022;359 
Greece;01.2023;430 
Greece;02.2023;427 
Greece;03.2023;1105 
Greece;04.2023;1470 
Greece;05.2023;912 
Greece;06.2023;568 
Greece;07.2023;0 
Greece;08.2023;0 
Greece;09.2023;0 
Greece;10.2023;0 
